koi_period,koi_impact
4.60690612,0.203
1.50178705,0.359
0.499664962,0.28
17.4453935,1.254
201.325036,0.597
5.59346375,0.079
3.44928111,0.534
1.4725859,0.377
2.97607935,0.7955
37.9043889,0.473
1.44438449,0.466
6.88297756,0.707
8.7963166,0.979
2.049602348,0.435
53.285584,0.754
5.8943338,0.003
8.119343,0.032
7.74347801,0.018
18.0071438,0.081
5.60473115,0.221
132.778041,0.735
2.49915311,0.666
184.568,0.2544
105.997107,0.667
2.48882685,0.711
367.19796,0.0858
6.30432354,0.665
0.968065631,0.518
17.6604653,0.689
3.38419892,0.176
1.69999106,0.388
1.19260017,0.015
4.2059745,0.115
216.456055,0.033
0.566803216,0.424
365.13981,0.0901
37.809539,0.03
381.18654,0.4109
12.003678,0.076
5.17624997,0.097
370.62071,0.1419
0.589458602,0.086
3.91794676,0.337
6.0059966,0.135
4.22426989,0.716
330.906041,0.005
56.3479517,0.768
0.614701901,0.2344
0.934181579,0.62
19.9778599,0.172
379.65261,0.1971
17.543847,0.579
3.8183717,0.878
21.5324915,0.5366
3.74779583,0.39
9.07829171,0.164
0.91842238,1.186
373.43233,0.0802
9.74048508,0.89
397.73781,0.1656
5.35745121,0.119
2.16132662,0.778
6.41097179,0.261
6.76289308,0.553
75.2116373,0.058
6.36283414,0.141
7.53737498,0.225
1.09844642,0.727
25.94947,0.678
7.57600886,0.267
1.8789138,0.536
41.8681996,0.923
0.514771509,0.222
8.61742738,0.059
35.945188,0.1278
5.00749378,0.206
196.436796,0.019
8.8303681,0.746
12.85755895,0.55
0.566810643,0.315
33.502923,0.756
148.568877,0.243
9.3335486,0.725
262.477098,0.0753
2.21030572,0.233
9.54060855,0.031
5.99321872,0.02
1.80926734,0.385
0.70544189,0.328
5.04413987,0.727
0.933728755,0.645
12.60759142,0.996
5.3694084,0.837
5.65690281,0.014
0.734573766,0.044
289.86046,0.3711
357.13089,0.1365
370.50684,0.0647
1.332580225,0.519
7.4299322,0.826
79.334347,0.652
5.68251605,0
7.99144696,0.94
2.9039446,0.686
68.538296,0.002
4.52628739,0.5
369.7985,0.1382
6.5588346,0.7173
0.643007769,0.012
0.597018404,0.44
4.82025124,0.538
12.4019263,0.924
152.823896,0.119
1.71659304,0.1534
6.80899076,1.9253
77.915425,0.448
358.818895,0.825
181.3537,0.5983
284.727213,0.316
3.74786694,0.49
30.5392931,0.045
0.913244995,0.286
8.31224474,1.111
0.584148495,0.584
12.6362048,0.174
0.824180121,1.171
0.579770948,0.946
0.92225589,0.992
7.94004281,0.004
2.85855049,0.972
0.75499096,0.322
353.40191,0.4702
8.95294046,0.718
1.428596987,0.7017
4.84350003,0.906
45.163025,0.2057
36.7614011,0.984
4.373570433,0.1
43.0759115,1.256
154.674369,0.777
372.62637,0.5353
1.02087831,0.148
1.26132769,0.289
6.09406648,1.235
1.1578141,0.564
15.9513866,0.197
0.566800926,0.971
24.1876477,1.8212
7.7859111,0.675
2.44926655,0.253
2.17812826,0.344
31.183688,0.8319
1.33259494,0.104
2.05048377,0.013
1.19550618,0.483
2.94242323,0.447
0.683082998,0.694
0.791771167,1.224
0.894172544,0.162
1.68207624,0.56
9.8480917,0.127
0.969602551,0.415
13.0914878,0.145
9.25801294,0.186
25.9554044,0.952
3.74788208,0.09
0.93479255,1.2
361.43653,0.2175
0.89628253,0.176
1.67495622,0.399
54.0812235,0.182
8.2344072,0.812
2.15052332,0.0303
32.6122381,1.252
3.5564279,0.359
0.942997994,0.153
0.566796775,0.974
13.6471211,0.617
16.473474,0.014
3.74788322,0.544
8.5291223,0.606
1.08906057,0.29
1.48922187,0.393
0.716709761,0.986
4.1083812,0.148
1.962282625,0.169
0.523629052,0.045
6.4546845,0.93
1.04588635,0.204
51.31346091,0.537
0.494247662,0.366
11.8299383,0.502
419.92898,0.0299
1.23521458,0.458
1.085229874,0.439
1.540379557,0.329
5.30179786,0.357
3.60011712,0.025
9.32867952,0.035
6.38671206,0.015
158.348345,3.655
0.741768294,1.201
0.93376962,1.142
61.083322,0.649
3.5944891,0.041
0.739404894,0.077
4.8608059,0.374
4.04481159,0.393
1.71051215,0.057
62.869463,0.954
84.8062818,1.265
29.9632816,0.855
17.99643716,1.122
11.63486009,0.053
4.8302364,0.316
56.446465,0.874
31.4202111,0.075
10.8118317,0.896
5.56676609,0.392
1.208528832,0.039
208.1871179,0.321
0.93198504,1.19
0.60818508,1.835
5.38613715,0.197
13.2965044,0.902
21.8420304,0.208
1.65320144,0.148
3.37487541,0.389
0.962825082,0.088
309.494217,0.0542
0.876850385,0.049
24.2416103,0.069
20.7106368,0.604
69.3788597,0.539
29.3493852,0.75
3.43633133,0.114
449.57274,0.2059
245.059374,0.0927
142.703888,0.062
3.38080537,0.067
10.4716194,0.184
11.49500229,0.911
0.708726708,0.28
283.72675,0.3461
373.60683,0.588
6.78788113,0.022
5.47455167,0.931
3.43861067,0.629
4.8754765,0.084
13.5437884,1.269
65.6491001,0.038
25.1593389,0.035
10.5071781,0.232
31.7787564,0.29
1.332568744,0.751
9.0194714,0.2805
8.8493948,0.819
51.567801,0.554
16.4491515,0.866
0.428046051,0.041
0.814278961,0.451
19.254536,0.806
2.1890751,0.048
384.6961,0.5221
2.42649862,0.673
219.74735,0.097
19.7639874,0.489
6.05919881,0.438
7.5143967,0.399
33.1981761,0.826
5.32784157,0.116
71.05457555,0.061
20.5512722,0.946
7.5861587,0.858
0.824000125,0.7697
0.772152075,1.009
42.04952379,0.23
1.08469871,0.672
3.19938075,0.268
3.04185157,0.176
5.660274452,1.092
1.23512429,0.556
1.89873195,0.197
11.39110963,0.569
2.41810158,0.016
7.13044117,0.068
33.4203001,0.789
58.3437362,1.246
1.070982122,0.563
18.0939004,0.445
34.9524256,1.225
23.81578356,0.958
31.1748311,0.016
47.0568476,0.027
367.73299,0.0064
15.1516409,0.173
7.4213444,0.1732
0.743495989,1.144
1.405887031,0.364
17.7412303,0.065
2.63527677,0.646
147.388124,0.005
4.11497357,0.396
1.245331397,0.649
8.21429932,0.667
1.54945486,0.228
8.42943991,0.82
10.60052083,0.729
0.9570701,0.537
21.8634638,0.502
86.4392931,1.28
63.3354719,0.029
14.77820911,1.258
15.60862948,1.171
389.14115,0.0973
365.78863,0.1564
2.4826619,0.731
2.17811908,0.3437
1.11205787,0.008
224.447413,0.4162
7.5019743,0.442
5.09506,0.691
29.1206519,0.195
0.689967868,0.119
1.89132292,0.709
6.91261536,0.656
25.8616058,0.855
0.918420801,0.656
0.573709256,0.69
13.8353959,0.94
18.9060921,0.004
25.6970688,0.943
46.9434911,0.213
19.5906103,0.529
8.23983041,0.012
6.07855,0.3408
427.65334,0.4355
412.041857,0.1068
2.131660527,0.036
5.75902182,0.329
0.903763067,0.0938
0.9628348,0.309
5.66494448,0.4638
1.57017249,0.085
0.566798364,0.487
3.22452656,0.0995
1.89127438,0.514
1.33256944,0.456
66.6504521,0.433
55.7002642,0.2976
3.54553077,0.143
85.0624157,0.819
10.88241656,1.199
25.19830439,1.069
14.3196417,0.533
5.2736268,0.595
24.5041103,0.178
1.316398648,0.392
419.4596,0.0167
9.97202023,0.401
14.2005007,1.106
1.318347743,0.427
5.5834987,0.7862
1.12401084,0.297
1.21374652,0.57
5.24970432,0.248
40.3511707,0.079
72.9332762,0.106
56.6746666,0.626
63.9005941,1.194
12.6878176,0.921
483.36405,0.614
16.2951259,0.494
18.17304501,0.674
14.12678065,1.254
358.56462,0.4108
12.0729757,0.312
1.337561836,0.055
2.23755641,0.182
82.401274,0.703
11.91256675,0.174
4.08197713,0.328
1.035268597,0.3845
359.3259,0.2279
0.566805268,0.069
0.912179022,0.038
12.27057043,0.026
13.2274753,0.803
76.87935893,0.864
0.559517155,0.328
13.0151826,0.852
29.47316279,1.362
0.580725004,0.137
1.94468659,1.1592
7.28116667,0.1
383.10017,0.1365
2.87998334,0.22
0.605556082,0.176
4.36125889,0.374
21.08678557,0.702
1.19087362,0.393
1.06484622,0.242
0.969824139,0.332
190.60563,0.0108
5.19206571,0.847
449.01499,0.2182
8.480305,0.766
410.11676,0.243
54.5091549,0.94
17.4532945,0.357
14.1959621,0.786
11.52482874,1.205
46.84008579,4.652
6.70242786,0.369
0.992798625,1.219
7.79534033,0.282
186.72243,0.4736
118.4039,0.4062
182.281992,0.2425
2.40174996,0.47
10.0102876,0.5667
115.238544,0.965
21.7434141,0.906
1.366964704,0.517
0.77957913,0.183
0.544561598,0.214
5.6795377,0.196
17.4453133,0.23
2.9788702,0.537
1.97515457,0.027
9.33955596,0.985
21.993112,1.249
19.5489666,0.83
7.41834569,0.049
27.6853358,0.897
35.6225528,0.261
7.1403113,0.786
2.69487041,0.554
112.303136,0.248
92.461135,0.083
49.5387264,1.223
3.39155966,0.182
9.2294726,0.076
1.33254897,0.241
18.3721835,0.78
18.2260472,0.378
17.99562529,1.2379
1.018347376,0.654
0.659299289,1.2873
101.9743513,0.537
63.095068,1.05
4.45540935,0.537
37.32483952,1.263
25.951984,1.266
21.7203362,0.311
42.9136635,0.403
88.1804682,0.026
177.668663,0.772
0.98041685,0.446
92.263742,0.273
6.64754478,0.235
1.23517588,0.625
1.97650073,0.055
3.79892774,0.13
0.416995408,0.089
14.7401061,0.116
256.52387,0.1065
3.0001191,0.635
81.4160138,0.911
4.7309013,0.362
21.3761817,0.017
6.58753699,0.132
8.5900471,0.098
357.82544,0.636
30.8278245,0.023
47.1607932,0.028
49.2768448,0.022
35.2330694,0.139
45.3965379,0.085
36.721576,0.097
362.69427,0.0774
370.35639,0.414
96.81647,0.034
0.729724346,0.523
3.51413723,0.9353
4.96504981,0.655
0.821472455,0.2579
1.29019586,0.044
1.141148847,0.062
12.460565,0.015
19.5945772,0.389
8.48032079,0.004
409.87844,0.177
227.6258,0.2351
18.1373788,0.945
51.1104797,0.029
47.9869119,0.873
359.047933,0.002
29.8042694,1.237
7.08757462,0.371
5.4169303,1.055
1.003049079,0.568
0.933157032,1.046
37.1083458,0.612
31.1920226,0.11
1.02104719,1.0867
7.630545,0.021
12.083457,0.1069
401.5907,0.1752
6.6716723,0.167
53.91278363,0.984
1.23142395,0.187
409.38645,0.0706
386.828262,0.953
15.8733803,0.919
42.3991752,0.965
25.95198823,1.269
14.12809896,0.046
17.7662938,0.909
13.6917833,0.142
25.95633,1.088
11.56722589,0.242
0.572937573,0.7866
631.56889,0.636
14.15849823,1.204
207.471349,0.3093
12.3748247,1.185
4.31724247,0.252
3.74099144,0.222
302.779824,0.001
14.54178117,22.28
12.4261177,0.945
21.1876185,0.777
12.42560404,0.96
30.9604688,1.208
1.041619932,1.237
2.544594443,0.558
56.40651043,0.625
7.964400574,1.121
6.399101307,1.039
34.9168399,0.026
8.480303653,0.195
94.094392,0.32
22.1270885,0.956
10.6784787,0.271
25.3736543,0.265
10.08535311,0.532
42.55926555,0.775
10.2856373,0.378
24.2157996,0.207
44.2018402,0.348
393.95608,0.614
15.0330623,0.896
34.7496038,0.984
12.62530918,1.151
124.9357674,0.542
12.72029843,0.805
227.83457,0.56
119.6798032,0.527
6.399107136,0.245
8.480304281,0.235
117.6813778,0.433
17.72722648,0.381
100.4013273,0.436
11.32028788,0.526
1.219034103,0.455
24.352541,0.505
5.94228603,0.097
382.30306,0.597
58.1263775,0.016
26.7575866,0.407
57.0599992,0.194
14.5565618,0.031
0.837898153,0.071
41.7084063,0.671
33.0257179,0.044
25.36699067,0.86
428.3217393,0.531
82.13761,1.221
24.0612744,0.461
66.36099916,0.486
8.939461148,0.558
135.5860768,0.549
18.79862195,0.524
4.80912667,0.471
2.33211505,1.747
0.53835407,0.334
249.3621183,1.17
3.80675878,0.26
9.5084871,0.143
34.1086562,0.318
47.0563327,0.361
179.8502233,0.537
10.0100312,0.07
96.169569,0.049
1.55090374,0.817
12.67143692,0.047
60.32668824,0.974
2.63595435,0.005
82.303914,0.859
131.9782774,0.58
0.789171236,0.417
17.9346606,0.976
241.0707458,0.418
184.6467208,0.492
6.282033445,1.777
5.519188936,0.459
4.818863794,0.486
178.2680204,1.135
2.181555909,1.261
244.8327497,1.047
30.4544418,0.929
10.26558924,0.663
18.9257333,1.155
37.8862977,0.026
10.54841329,1.017
133.6348207,0.438
11.9615433,0.576
32.510844,0.421
0.56683399,0.537
62.12767713,1.158
31.9730649,0.716
10.90752977,0.147
143.1188694,0.703
76.81985465,0.728
165.40575,1.091
71.66191516,0.612
9.44942685,0.395
0.715802309,1.251
70.58284717,0.882
2.995357359,0.843
3.840485025,1.189
1.92027188,0.537
10.5226374,0.806
4.75307877,0.019
19.51501329,0.692
1.772451066,0.006
19.9158863,0.748
54.06132811,1.336
34.52599018,1.087
14.2821417,0.012
18.64532882,0.454
20.88212542,0.743
14.0545718,0.121
30.8609783,0.852
3.652810043,0.086
15.65134872,1.267
6.86674226,0.405
8.37159554,0.983
286.1755875,0.598
152.151448,0.857
0.542636318,0.056
29.91133406,0.559
5.877122485,0.547
10.63630585,0.398
2.1032389,1.209
46.69820093,1.131
15.99560373,0.088
25.9518795,1.259
29.7681831,0.739
56.04809669,1.161
2.25161215,0.647
36.7662364,0.164
50.35545898,0.159
14.0328775,0.044
13.2226149,0.943
2.53742164,0.285
62.596544,0.246
18.79852,0.936
156.516574,0.995
1.366946478,0.869
313.0927507,0.395
0.566813677,0.449
157.3226394,0.888
9.53040216,0.6046
4.218512654,0.767
8.529991199,1.225
3.47140045,0.537
1.922862476,1.001
16.00747237,0.975
54.6493679,0.018
100.8276725,0.676
15.5764061,0.565
10.00506974,0.148
0.905675699,0.008
36.2580749,0.786
12.4326997,0.212
30.9902997,0.397
15.9750417,1.211
16.0505464,0.135
11.08262263,0.207
421.4284819,0.356
1.096587245,2.623
3.012476415,0.708
0.759740194,0.497
4.664186517,0.29
1.092066399,0.488
3.053578643,1.11
2.992662857,0.001
4.664188563,1.254
0.954873008,0.578
0.56493412,0.691
1.674984844,0.731
35.8754482,0.026
7.31945294,0.112
35.8007112,0.043
4.32710579,0.025
14.15402615,1.199
33.93754213,1.979
20.7057153,0.922
60.532988,0.618
58.0198583,0.951
15.0617835,0.114
4.286103033,0.544
290.7778719,0.761
5.017239915,0.191
0.937923475,0.515
204.0329342,0.49
2.148219541,0.424
58.62157882,0.896
3.125821128,1.269
6.6751871,0.251
1.450205839,1.236
3.224486463,0.421
33.3239576,0.47
17.9559673,0.979
0.94102954,0.119
1.992812339,1.127
36.51437404,0.133
39.818832,0.6
25.4337864,0.232
67.451045,1.01
2.69339974,0.279
10.43003118,0.283
27.63714708,0.669
52.6095103,0.102
198.7106251,0.026
15.8733806,3.454
50.563697,0.779
65.58366557,0.72
111.3198052,0.234
110.2951268,0.248
95.17831793,0.761
14.137062,0.2133
31.2543238,0.019
61.4911479,0.681
110.2867031,0.675
11.8061737,0.905
6.15828666,0.595
10.82882574,0.137
82.292865,0.195
92.436978,0.943
65.427645,0.004
11.08260553,0.966
22.7832776,0.626
23.73795284,1.004
21.4618453,1.139
75.13194883,0.487
369.069345,0.929
243.8212213,1.029
0.77459856,0.537
16.22754867,0.795
47.189437,0.5357
1.501760172,0.518
4.05325447,15.329
7.68433346,0.951
11.16622885,0.176
10.99381963,1.274
10.9938087,0.924
23.1334494,0.954
8.9539656,0.656
16.5860329,0.167
26.83771808,0.917
16.7525077,0.763
3.53105835,1.213
49.61275752,0.929
6.32589574,0.181
11.9378354,0.036
32.715906,0.25
15.3317719,0.802
82.331756,0.027
84.704139,0.01
0.755105584,0.732
101.2633628,0.944
120.5816718,0.845
1.558544209,0.507
2.63757408,1.107
8.64636188,0.294
112.4635889,0.523
27.0965146,0.769
11.5474983,0.495
42.39930429,0.336
83.2664103,0.029
5.91039905,0.537
11.6044881,0.118
27.00980738,0.949
15.0219784,0.96
11.8237228,0.698
85.272459,0.965
12.42592675,0.973
19.0689513,0.98
89.7398137,1.026
90.08255562,0.099
0.759768478,0.583
42.2011587,1.225
15.65129028,0.507
9.014220178,0.802
1.824653341,0.845
3.185090259,0.465
372.76888,0.909
5.70940795,0.751
2.086076372,13.376
3.63898953,0.32
38.1303324,0.562
14.42735088,0.977
6.2253374,0.692
12.90235874,0.382
36.4337867,0.25
58.5850357,1.309
12.5014905,0.43
40.6511021,0.682
89.945828,0.171
40.1454757,0.491
265.47847,0.956
1.546222068,0.503
89.3313828,0.899
22.2941485,0.709
1.048130894,0.216
46.7162336,0.266
17.6062701,0.923
43.56225858,1.295
198.443477,1.149
17.90766473,2.79
2.4044122,0.559
22.77196484,0.603
184.5201539,0.886
82.175197,0.015
29.01585293,12.223
77.36241476,0.995
495.71095,0.718
10.35857039,0.074
20.0679247,0.849
30.2541186,0.122
17.08120242,0.915
20.034708,0.193
541.92452,0.95
3.15722086,0.001
58.7701045,0.551
6.685438,0.853
23.2385587,0.355
8.5433774,0.748
118.314913,0.522
20.35971899,0.925
43.798566,1.182
131.7363049,0.871
4.301031137,0.79
198.0137918,0.88
11.7201693,0.292
1.682934607,0.681
114.9086242,0.78
11.55532445,0.96
11.5706005,0.416
16.2953228,0.587
26.0841212,0.092
52.80276758,1.473
39.20680865,0.81
64.6589166,0.083
15.8283833,0.623
27.6760342,0.071
8.74192361,0.025
26.936878,0.2807
53.34418038,0.537
12.4281308,0.33
9.10969334,0.761
0.96283264,0.4963
73.7502765,0.127
4.7482669,0.673
210.3064436,1.155
8.268081087,1.099
3.564614021,0.989
5.877122413,1.238
1.036592635,0.898
10.10404351,0.951
91.4999978,0.736
65.9407869,0.332
30.47639859,0.92
14.53260546,0.112
153.348739,0.261
13.9248005,0.021
19.6001405,0.971
361.526458,0.971
48.0506878,0.186
34.08429351,1.28
9.44942628,1.217
0.933489066,1.243
1.908525084,0.015
0.798467681,0.331
0.867721348,0.987
161.252567,0.869
3.90863457,0.111
77.086191,1.227
1.673662758,1.186
5.93717724,6.282
3.89043062,0.025
16.8282542,0.7071
2.489549075,1.33
1.644221032,0.942
4.469731089,1.268
4.101595158,0.394
1.731803197,0.63
2.64830047,0.873
17.2653659,0.007
3.486318703,1.138
1.705780649,1.231
7.45306683,10.337
2.929299629,1.025
5.50811352,1.215
0.569115097,0.444
2.529073751,1.263
202.1168173,0.906
0.916326699,0.988
33.0405509,0.431
1.306723495,1.229
0.7967202,0.839
359.102042,1.201
160.130899,0.791
2.69634575,0.54
2.553924603,1.258
8.487871809,0.941
5.50817321,0.739
6.142812722,0.477
175.0658609,1.149
20.8392148,0.894
9.50158045,0.444
19.226055,0.2579
2.050435466,1.275
10.72725536,1.056
1.507101452,1.246
1.274841686,1.128
4.02582434,0.017
2.845746618,0.126
2.30120705,1.262
337.377514,1.245
389.2807504,0.537
8.58965725,1.249
2.508116,0.472
8.56751264,1.182
1.061934313,1.218
2.406574511,1.187
96.231257,0.442
30.5528701,1.134
26.2347447,0.985
160.8845197,0.284
4.04506346,0.529
141.2415405,0.12
217.8318429,0.004
16.0988294,0.017
1.433262145,0.933
0.782046543,0.633
5.663604992,0.785
18.07661035,1.074
6.47173281,0.267
1.031100362,0.293
0.597933142,0.634
5.36652724,0.985
1.540392098,1.184
47.1484324,0.668
2.50475282,0.13
59.3627946,0.001
247.891041,0.002
2.199076661,1.22
1.79110997,0.028
7.77241144,0.317
1.99469354,0.643
10.51421162,0.877
11.34434745,0.692
214.3120439,0.016
0.876826336,0.481
208.8690972,1.056
7.2593226,0.366
1.98663794,1.105
13.54208867,0.985
7.549303633,1.253
0.77544539,1.272
308.255238,0.018
3.46724809,0.953
7.4413445,1.286
4.618309224,1.247
0.677761275,1.205
2.845739012,1.213
175.358905,0.034
0.582895412,1.011
0.496069986,0.269
12.42618005,0.935
2.189090653,1.238
5.33905606,0.02
23.2218115,0.913
3.351573993,0.011
8.097050622,0.592
2.119107262,0.933
5.24088367,0.65
142.545,0.015
240.7990472,0.647
0.888584158,0.453
0.865959015,3.068
1.527491117,1.164
0.61496383,0.506
161.253747,0.912
2.974163938,0.736
15.84131693,1.247
6.13074243,0.9407
9.2075634,0.898
2.5903958,0.725
5.3235335,0.804
0.831741499,1.298
4.44737112,0.978
12.89301802,1.241
4.532416322,1.183
2.26631937,0.537
1.160153553,1.258
4.032760214,1.224
6.714247798,0.557
2.21396079,0.143
11.35501209,0.473
1.195515251,1.281
2.60720833,0.644
5.80184753,0.478
2.38404983,0.611
5.24078259,1.223
5.26641416,0.774
1.847892736,0.036
0.604358764,1.197
11.3775281,1.415
0.7981968,0.67
0.695954898,0.103
0.948951607,0.959
19.37070781,1.2
14.46993942,1.027
1.278555003,0.979
1.226223959,0.005
2.244600029,1.185
181.8521773,1.189
223.1127475,1.266
15.64064161,0.522
6.8873113,0.489
1.103978,0.537
43.8496474,0.02
0.752158047,1.157
3.796488133,1.306
17.7476059,1.25
1.233076007,1.312
19.4444573,0.634
1.1910489,1.257
0.546248198,0.946
2.18565886,0.394
1.811966339,1.24
66.1539783,0.873
158.3226379,1.323
3.93276627,0.37
198.680859,0.746
1.592634161,0.877
3.31577795,0.633
2.990252395,1.117
2.08043378,5.106
4.944046127,0.964
4.464565251,1.046
1.523298835,0.41
3.539631353,1.091
6.195861785,3.38
0.566805514,0.027
27.961084,1.02
186.5168116,0.972
197.1455327,1.251
0.532087933,0.279
3.204222652,1.258
0.687898282,0.337
2.178154774,1.223
0.99466172,1.244
359.00688,1.263
1.138548215,0.545
121.0598037,1.2
0.721335207,0.103
3.28274272,0.967
1.231361934,0.972
89.7224125,0.742
7.12766417,0.125
2.080431782,0.771
3.52364689,0.004
1.157804607,0.26
19.979098,0.576
1.433262401,0.382
23.8706941,1.293
4.78850084,0.343
0.566769068,0.773
6.2820426,0.989
0.97430309,1.169
141.7340306,0.912
119.686505,1.221
53.556625,0.879
1.210693626,0.597
1.090011003,0.531
18.2572722,0.412
34.2115022,0.034
7.061149921,0.912
2.682767439,0.509
3.711012492,1.272
1.780982447,0.002
1.815632406,1.04
205.5833309,1.215
4.309067482,1.993
36.4721523,0.738
111.0396205,0.851
3.187087241,0.665
1.023470248,1.409
5.55260695,1.174
2.347479696,1.051
1.13353095,0.117
0.890745373,0.599
440.7843755,0.424
2.723858181,0.913
0.635441862,0.872
3.255189932,0.447
2.531140101,1.249
0.938750221,0.013
2.992704682,0.647
6.12810722,1.159
2.115511511,1.278
2.446736567,0.477
21.3779536,0
4.350460215,4.203
22.77194512,1.263
67.844689,0.368
27.3214242,0.983
9.84883968,1.25
10.23335969,0.537
227.6625222,1.25
1.06100873,0.882
0.623393802,1.137
0.65355361,1.226
2.3702932,0.003
1.873380717,0.27
1.87337894,0.883
7.50023955,1.194
0.716709897,1.182
2.248063246,1.225
63.3278636,0.003
219.3215562,0.244
245.4382021,1.001
178.4129899,0.936
178.44973,0.537
2.192004364,1.003
3.900109346,0.733
1.471060209,0.895
0.73553763,0.537
213.3990406,0.981
6.40802979,1.287
2.38920105,0.537
0.962835804,0.836
4.639602084,0.634
2.991885335,0.95
1.327471395,0.897
0.566792595,0.068
1.247156944,25.224
288.3128666,0.525
2.119100054,1.247
1.466535757,0.824
1.49131759,0.467
19.57783279,0.694
3.04476607,1.159
70.9672087,0.545
4.45543346,0.469
14.32388995,1.073
106.18732,0.027
105.6552651,0.371
4.029803201,0.17
1.303858554,0.928
9.74765878,0.658
3.18899015,0.526
309.89103,0.569
1.570518376,1.295
115.9943364,0.028
0.623441636,1.2127
14.5417471,1.214
2.81753381,1.373
56.6993107,1.264
161.252247,0.892
0.867719291,1.27
1.803697292,0.405
0.84112187,1.0871
0.828326025,1.3292
1.219324537,0.489
2.401751509,5.25
36.97709537,0.75
16.37188364,1.066
2.617284592,0.743
10.14873521,0.965
2.897436854,0.642
5.546083089,0.902
6.87366398,0.958
6.87366412,0.537
0.668483494,0.773
1.070272827,1.269
0.977170246,0.646
1.135930136,1.282
1.801863222,0.681
54.77145968,0.637
1.674690886,1.212
1.013774136,1.161
50.271927,0.205
290.1401717,0.935
161.515617,0.001
2.112405306,1.207
1.870990236,1.193
5.56648691,0.935
1.33253834,0.164
1.241483276,1.227
3.01551943,0.851
2.112395777,1.285
14.8444836,0.149
2.252417903,1.198
14.65801395,1.141
2.900613144,0.334
174.7697122,1.036
31.43284649,0.815
1.72110057,0.767
9.72675447,4.676
8.096939227,0.786
0.64234865,0.966
130.4194187,1.258
1.78526527,1.262
4.8591441,0.932
5.95077813,0.881
99.673478,11.6846
4.7425521,0.851
0.955297055,1.193
280.476576,0.974
152.8255989,0.409
2.41660149,0.035
4.252082243,1.268
14.18022831,0.795
282.5253558,0.248
1.87887673,0.441
17.79391159,0.692
7.942583252,1.522
15.85231085,6.286
2.415925551,0.511
0.656201038,1.439
2.617280959,3.651
18.577903,0.105
1.412524016,0.846
5.77676732,1.273
88.40678718,0.535
3.635723653,0.677
45.3968385,1.235
15.160166,0.228
2.63009438,1.195
9.40527028,1.212
4.15713766,0.121
3.2136904,0.57
2.87066026,0.286
31.24611088,0.537
82.37208458,0.537
0.991105114,0.623
12.42558039,1.222
138.944022,0.195
12.4260454,0.967
12.4260002,0.971
0.968026356,0.055
1.179969562,1.244
10.10176739,1.251
10.57910009,0.404
1.480283464,0.058
15.42040937,0.955
9.97682072,0.022
61.4913415,0.92
5.0263815,0.185
16.00351679,1.209
1.86390886,1.2
2.03743942,0.102
332.74984,0.1296
45.60304785,0.537
2.4681015,0.689
12.53449909,0.537
215.15218,0.2999
3.17275711,0.03
6.68231249,0.892
0.73619448,0.689
10.18670759,0.677
365.994154,0.8353
0.54028956,1.181
2.49047468,0.522
2.17257963,1.107
3.307669761,0.602
3.183961388,0.677
0.759766456,1.238
1.219034472,0.075
7.37339245,1.104
4.70847097,0.418
66.119119,0.256
0.982090079,1.278
2.972047661,1.207
2.237180102,0.374
0.93374232,1.188
134.76309,0.537
0.495434094,0.009
8.48031302,0.765
5.40534383,0.537
0.66682654,0.856
0.882131829,0.968
0.489682339,0.441
364.751562,0.875
2.189098506,1.258
0.7088055,1.238
88.821421,1.6227
1.507761203,1.292
1.506019633,0.528
0.572513875,0.04
35.14578122,1.276
3.690317047,1.151
105.9566815,0.322
2.95600563,0.408
11.80570754,1.015
25.3710555,0.742
1.38680229,1.115
8.58966893,0.012
4.468456599,1.207
0.933754669,0.728
86.79876649,0.537
164.5750675,0.537
1.71030803,0.282
79.9201319,0.623
199.3113,0.689
157.82131,0.1495
2.28612573,1.188
199.66876,0.046
2.881100027,0.829
1.33254971,0.741
0.469334634,0.95
0.849277809,1.187
71.4523167,0.017
1.752564549,0.741
1.752553762,0.346
2.065351521,0.63
2.253551793,0.761
1.06378861,0.466
123.1149477,0.537
1.854493861,1.279
2.1990638,0.489
132.1331011,0.606
1.120646438,1.182
1.710279417,0.473
65.238281,0.1471
0.56679641,0.322
9.88736642,0.383
42.3520039,0.659
0.789160884,0.376
2.399081606,1.276
5.14072621,1.159
0.566798545,0.331
1.44445234,0.162
3.55653637,0.712
9.60853601,1.229
0.933747751,0.741
3.17463577,1.059
0.902222843,0.508
22.4685309,1.032
10.16104834,0.031
2.743978797,1.138
1.332561398,0.783
12.89623554,0.973
364.14397,0.475
21.78769087,1.192
5.90741476,0.177
2.368173896,0.763
5.73865933,0.966
91.05641908,1.112
4.49686066,0.018
0.5374094,0.17
24.7543849,0.709
0.475068516,0.412
1.79683793,0.979
187.5125128,0.537
12.425484,0.98
17.7838298,0.115
1.204529346,0.383
2.15839583,1.178
371.1495,0.228
3.374684854,1.04
2.61841046,0.369
4.593594819,1.022
125.0426,0.5215
6.17039154,0.1755
6.422943288,0.198
6.90522317,0.962
1.5259105,0.986
4.27121961,0.636
1.306984786,1.144
0.755109106,0.47
25.3239215,1.218
4.61225043,0.012
7.99022379,0.107
4.1749166,0.4759
0.56678694,0.213
0.73094701,1.158
0.686994057,1.261
1.324247867,0.295
0.780632043,1.306
0.730947169,1.143
41.16676097,1.093
